region,routing_region,match_id,puuid,champion,kills,deaths,assists,gold_earned,total_damage_to_champions,vision_score,win
br1,americas,BR1_3258860084,e-zzgKSxYptHfa6IjoVwanxNQRo6_19yE4_u_chxoGW91h1QQbq-v_LJQZMScaZPhKCu_3ba4zp7cw,Karma,3,8,20,10033,8904,89,1
br1,americas,BR1_3258844706,n57uf1uj0XmRZHT0Uefy8mAlwXkuCPB4vBcUFfiIuZnUZYXlwH7sERhoWaOF4WYDBX66RhxbO0VMtQ,Jayce,3,6,12,11599,24937,36,0
br1,americas,BR1_3258844706,5TAomVXsRu1hdPrCWELzydlq_Q0eqNw7dZ4K7J8c5mNq2NtR1CK4VfC80ZR7yP1-BB22oAiQ6RjfQQ,Ekko,14,7,4,14328,16735,19,0
br1,americas,BR1_3258844706,OjIxLeRKow2h4WeZGhnHSi7mEVzOxH9Au6Bdjg5nCEcf-g1ZQPMsptJqheQpMYco2JZ0QAsGSXS7Ew,Hwei,6,5,11,10960,31750,16,0
br1,americas,BR1_3258844706,Q7ogPFxJSHS7c0hsp3e9XTu9diaKVozdXisgUtRYT0Pm0SSrFcXLvQZnk8UXMIXPcrTlrYv2jaulGg,Draven,6,9,7,14702,25986,20,0
br1,americas,BR1_3258844706,Sc5Aeu_eRfTt0JDg9rIaa-krfHnihhMFlFTzxEiYcrmTeJwWuRRBeZmF9BkT-ZyDewawZvJ-1V3pTw,Nautilus,3,12,11,8460,14149,98,0
br1,americas,BR1_3258844706,Y8Gn0Uy0MzBCmQaUKDHF1Z7siEbJv8JaTKmuvGRS2ZHxPOITnLbHRUg-Ebq3Eh9LeuN17Y-LJHCPNg,KSante,5,4,8,12187,21520,24,1
br1,americas,BR1_3258844706,JV5n5g_krXRoPjmKDr9Rxs8R5kcOghnmisUGta5n2EX8twGzux0OAuMXvCDWViHPCeNTSJluKCH4SA,LeeSin,10,7,11,13323,22831,43,1
br1,americas,BR1_3258844706,DlInqZ2sFN90mI27zyVg8ggpvEbV5iYXX7dPm6kB_9f4BKR0fVM5aLWHoYBaV4931to1uUiv0nc8XQ,Annie,8,8,9,12728,24177,22,1
br1,americas,BR1_3258844706,oRlySTzRx1wMZZrrtgr22fanuQ9xG9CLS3aj0e5qbCpdRzHzwSNawrS1gWhIZAsf8gUxobr_qoA45g,Xayah,15,6,8,17983,40595,20,1
br1,americas,BR1_3258844706,M7PWpfpt-CFXavHiHPqnWJXDtzr8-qgkUAfxoH1WfdXHRaY-aImOm7Ftds6PZyfrlnjsh-If-5TnsA,Braum,1,8,24,9050,5555,94,1
br1,americas,BR1_3258973277,AHcn-lSF7K8fUEtXJcD3ChhjMdFX6VZJ2gBT5CmpyJ54XZYVp7z-MBv7cLjI_rPUbWn-Q3LEjtcmoA,Sett,2,3,2,9236,8758,21,0
br1,americas,BR1_3258973277,wlH6Zua7FI88TJav8edgOoHQnY9BQnJMHE_75U85g7_n5L0vdtahlu5hPEQ0-lzCvJdIrArZIK91_Q,Rengar,5,6,1,10137,8410,19,0
br1,americas,BR1_3258973277,RTY9ZpwaXvgJup39Uxc1wHN-9O3KH43JU7pPx8g6sRCeh1N_EywgtaTfT9P-nEWSt9-KN_rdP8Xn5Q,Veigar,3,4,2,9594,17222,17,0
br1,americas,BR1_3258973277,pt0LIhTONPuI1fyvqGjvPEHwFm0sB8O4Tn0fUinNbHa9O8LIDab0SWUn18g2KAyZ7cL7ezg-vtgXvw,Sivir,4,5,6,12426,21187,11,0
br1,americas,BR1_3258973277,z2PbLNHLmlK7KW0a9s-6Rnt6waS6FCLRRA42zK4UifOMJjuw8OV3jYVRNKhZZa_McGeHbcX9_Z8P3g,Soraka,0,7,9,6589,2308,87,0
br1,americas,BR1_3258973277,ZSJ_lUeGx9QzmY5-ppSmJJXZlqvFYYsit1rt4G4S8WMSqA9XxZ32mmUQNmH0BCOcRkt7ZKUg-Vl88g,Jayce,3,2,9,11653,16223,18,1
br1,americas,BR1_3258973277,6IxU99HImHOHmx10hC1hpXZTCOFGJ8jkDHvzCTuoLMEgk8hRi2xqH6NKRaolwhtWJEoeiyqwx0dEKA,Hecarim,10,1,9,15610,25674,26,1
br1,americas,BR1_3258973277,Ee4atK8CV87vrSDbkiSphOB56fWd9nliUAjf9gyEQHQolznNADPG0XrHSth75231QOv362A8CBio2Q,Fizz,0,4,6,8990,16384,27,1
br1,americas,BR1_3258973277,sBPgamFqgqhhEElbuf7ueJ_3beRj9AGsl7dCptvZ7CnbjPz-5whk3lBviK3zE3YaDYBLpR7eSOH9mw,Samira,11,5,5,16456,29783,17,1
br1,americas,BR1_3258973277,XlbMdnCKpZKzj7fBPvA71GhkfmtBGodBn-rwDDEPnJ8yEO_WQMgISSttVYQLrhhQPG93zKaGkm4j-w,Janna,1,2,17,8830,9005,78,1
br1,americas,BR1_3258901395,n1ktWk4d6NA-xFYUwJ7I3TAWhrUl6Xdj7Ww0papv7KOrOh0HCIMkWMdmJ_kgFFaEhTgowIXYw0z36g,Yone,16,2,5,14395,36474,15,1
br1,americas,BR1_3258901395,FaSULB_N_Td71wviJoxpAAv4hQY98AXZzxQ9UCfc1k73hcLy2XRgKJoFahaER2MjVd87UD0-p4aBvw,LeeSin,4,3,6,9215,9057,23,1
br1,americas,BR1_3258901395,XnUeHFAUkhYi36EQ3luFxjZZQj0E2dmqhxw8ns5jpkc0v6NxtZSSp8H0_Vpw32Gwjf2IOhOl8xvqqQ,Garen,6,1,5,10836,23998,11,1
br1,americas,BR1_3258901395,161ol1Jq5Hlz2WO5A_NTj5JPr-Eb6-X3ar9LxLueXQHR_offxJyKl5i_GeCF3w96CYmn27_B7rOtEw,MissFortune,4,2,6,10817,14541,18,1
br1,americas,BR1_3258901395,7ykfqUEdajNyqPsA971cfKGq12_NghP90LroxnhLuq4CRKlrlteVpAqql3QEpVHlh9uAGoUQ5AE9hQ,Sona,3,4,15,8067,9244,60,1
br1,americas,BR1_3258901395,aD0c89YlFEMW9oho2iCvCsqDKIH9aUZESv4y-X34E8i7KzqybtSklC2_YZmtn7_yAXf_GAzmEsAWOg,Yasuo,1,13,1,6819,13069,11,0
br1,americas,BR1_3258901395,6IxU99HImHOHmx10hC1hpXZTCOFGJ8jkDHvzCTuoLMEgk8hRi2xqH6NKRaolwhtWJEoeiyqwx0dEKA,Hecarim,2,5,6,9079,11786,8,0
br1,americas,BR1_3258901395,ROtbG3nvlSx-AOy20e3JR6s4t1krP7e2R0vZoOM-zVgaUw_bfv3sQci-PSuVZtN4kfZ_u8xZnojiqg,Talon,1,4,3,8289,13662,12,0
br1,americas,BR1_3258901395,f-GhXTv1Nt11SZfxGkGMuJM_4ufP5PHrJKzZyIyTK6okD-Cgee-orMY9B6S6YojClTqIJ25aI-1u8Q,Vladimir,7,6,1,11388,22501,9,0
br1,americas,BR1_3258901395,QwwTxLz3jHmFCH08Rz-HDSde2RkR2pHzyTanWzq-iYnQJTQhCWfy-V9wYXOmZOXuLBKMhW_Ue3RtHA,Yuumi,1,5,7,5979,6303,50,0
la1,americas,LA1_1731261826,KCGhtOvK5AzZEA-BCtS4zRvavH_cqzwRLd7kIZk_1gejogHtwPYspG8C-SunSmchp5zmItCpSUmilQ,Gwen,2,4,1,9772,17865,25,0
la1,americas,LA1_1731261826,CoOo0Ouwu0vnqJ22pXTR3UGH9KRXyudO77cMBiUYMMEECd6lwaOsLkhNQiyqodZfOad9ucdQEDaZuw,Zed,9,5,0,14571,31973,25,0
la1,americas,LA1_1731261826,XaVwt1AP0klJO_7h5_H3azkqzS70NlbNiPf6x5HK53zBzgheM7sMh9frWE9L5sD_pl4MO4TJVzjNKg,Irelia,6,8,2,12966,23104,16,0
la1,americas,LA1_1731261826,OfQJqvAMi6VBM1pTZ3QpzRCK-GaIxPhGmy7uvc4m7IJVgWui4MOqCJ4uScQxzzb_4o6_KBQABgwYYw,Ashe,0,10,4,8918,7034,21,0
la1,americas,LA1_1731261826,grktjD8lRxxK70LMcgmRXi1jmnE5XmB-LW8FY4I4cGsquI8vdQwkb3NZN1akkx-n6Dsu_C_YJ1789g,Seraphine,0,5,10,7584,8323,88,0
la1,americas,LA1_1731261826,OzkCiSZtHXuN_Yu_ZY4nDEdXHF1SqSEquMkOAzX_-CE2doGgIs52jtEBTtN9yN4p0hcd0hhjoOR-3w,Ornn,2,1,11,9425,12299,29,1
la1,americas,LA1_1731261826,cKRqXC45ZWknW6NkRqeVPNr5r2qnLk5zNiNbm57cWibsaBJ3EeLycUxwrPupc1z_7YPdVMpmXJKQ-g,XinZhao,6,3,11,13198,15974,30,1
la1,americas,LA1_1731261826,ZTEmqwNQwhV8VjRoR_PA4FjgbY4xOAI6PoCaiEHh3Hb96GgZyNOheCMQT7P_DgMeoez3DhmLDIE4qA,Katarina,14,8,4,14219,33377,20,1
la1,americas,LA1_1731261826,JACZc4kBz2fjbIEmhAjWZm7HJ2bokDpamQbCJu2RfVA10xRYUHPi22k-RFi5V1AtDvyKyp01uh-2hA,Caitlyn,8,2,8,15368,24715,22,1
la1,americas,LA1_1731261826,cHSRrtLzOLBcRvWnYj3pbI445ICEdUW_O_cs3FnkQAtENXIvGBkvst-jvJ7WmQnrggVRAPS79MScnw,Thresh,2,3,23,10398,11421,90,1
la1,americas,LA1_1731251636,0j6ianIh3_nAmOUia6keXuei3O7UOb9J5S9o26C7F6WihCBZjmvfNi7-msx9iIEvRf5ZQRayduNR6Q,Kayle,5,10,14,11732,18263,27,1
la1,americas,LA1_1731251636,CoOo0Ouwu0vnqJ22pXTR3UGH9KRXyudO77cMBiUYMMEECd6lwaOsLkhNQiyqodZfOad9ucdQEDaZuw,Kayn,13,7,14,16949,40038,50,1
la1,americas,LA1_1731251636,5yg4vUJayelysbzFz4vziMrT5nAxrZb0Z4N9nysIZ38olpEua0fOp0Cj_JfK8uvq91OpCO0YPVtAmQ,Smolder,16,8,8,18569,39478,21,1
la1,americas,LA1_1731251636,Lc-CUgH7Ij8b03kDhzxF-Uf9tph8qDPkPcW3r9y_5-PrMEvbL9G-J2T2H71sI5oW9Sjfvpxi4OcRBg,Vladimir,2,8,9,11062,15678,27,1
la1,americas,LA1_1731251636,cQXziJbxFS1vGDA6V-15iFQv6yyHOAUDr6v118htE3rssccLIj0qvmAApyqCLWdL7YgyVgKJbG57xQ,Seraphine,4,3,18,10584,13994,103,1
la1,americas,LA1_1731251636,OHvWQKAP-SQUi2EEYj9U_ePPS9u1_yq8V78OcULHDYj0oWlD5DaLbsxlfc21kKXDHECFqrNoOOlOTw,Jayce,13,10,8,15840,37536,23,0
la1,americas,LA1_1731251636,hg7Ilppb3S_Y8B4vHmnaKCOAdquT4RSsDnIY5Dah6AxLwtqyRm45aHr3hD5r-czCfk_8Ys2CR0HHEg,Qiyana,6,11,11,13292,29035,38,0
la1,americas,LA1_1731251636,n_-4gGV04uLB1eHvBlklRePLjYTHBVbME-dEl3mJIBZUiXYrMBbpj0LarekndVHa9MwZoZI75b09dA,Malzahar,5,7,6,11696,29374,26,0
la1,americas,LA1_1731251636,3FJfjU2iL8qKKg1vvbYEAtaydnN__lvsnshzfd4GzoNQV_D6hLS6z9n3FFrudH4iz-TlXrrHt4eYSg,Kaisa,11,4,7,14703,29638,20,0
la1,americas,LA1_1731251636,dOZM9xLLf9kFVqaig8wg1KnfJnpOBtb5gy59B1FcXG3hLLIeam0_AVEi_F-esGrtD4ypEVAEGZmFhQ,Sejuani,1,8,13,8805,11368,94,0
la1,americas,LA1_1731185490,9_3KK8bQJtpAtmHhlj2YLkwiaFpN1WItcrrcZ1-ghMsis-hhN89MPz57Jp_gHpBLWLIjiAdx8nDGsw,Renekton,2,2,1,8128,8173,12,0
la1,americas,LA1_1731185490,DywYU6CuC33gaxrhR8bqDXbnA-D4yZySf8s4vzFf74ucPHFUz4r_LSy4jnsSKFksHOQVL8l2-TAEfA,Kindred,3,4,1,7577,8666,13,0
la1,americas,LA1_1731185490,_8Oh_3bJ9Gd5AqVBBBiRAClvCJVR0V7oqVC61J-pAtJ3MiN0zmYzoMPVZIr5a8E863NCqKW5EyIAUg,Yone,0,3,3,7901,13285,9,0
la1,americas,LA1_1731185490,WlOsb83qfyA0va4RZW-Y_QjBpuHwnV_x1hyNi1uaxDPMfiE07c8DD6edc608yeLs93wcbhLTGTxfWA,Senna,0,8,0,7162,8050,8,0
la1,americas,LA1_1731185490,oPZJEviq2D3O1lWLdzneFsvMTo9z0N5ZuAzb3vdKTXQH2FTypem0C6-gio0qaJYME8sNJWxdnJSpoQ,Thresh,0,5,2,5201,3662,42,0
la1,americas,LA1_1731185490,57pxhlGM77c8_8lhJqfBsEHlary-Oe7CX4GInFq1UxOw3kU3qEvDO4ZIPbT4MSjh44BLXFbK_iJHrg,Urgot,5,2,0,9373,16685,20,1
la1,americas,LA1_1731185490,dFedGtEIssJn4rOtClxK9RZlMpLmjWz28MZgBzbBeQdmJlPBvABiFIn6wVzy3PskUZ2L7f0HxleVcQ,Talon,6,2,1,11011,15869,25,1
la1,americas,LA1_1731185490,_-_ttW6ppK9otQhNRefY9tupouDG0ZGpKVx-s-I0lA_nk5BSdiMorB2J3-cUCaUZayyPiziclzE1JA,Veigar,2,1,1,9551,14201,18,1
la1,americas,LA1_1731185490,2Vo6Mo3-qVJ-QuenGulRjTxzvnBOZRjabg4MwEHrUrb7MemwNUqq7MG7lvrNpxF97tiP1X_p7aFR6Q,Jhin,7,0,5,12179,11578,17,1
la1,americas,LA1_1731185490,4QtsgVNNW8okOT3fsdyp5Q3gOSCf-bKi4ng0beR5xq_-2OdeqOdDSEUqcbzdmE6xX1U468VXvXJRmQ,Karma,2,0,8,7645,11834,62,1
la1,americas,LA1_1731186057,1GU7ndPV_nuTajkjSF00ZQBNTP9ywuNPCsHOkjs4wC1TXmugoLc3O1bfNO2vHmkCpEaGksmh66erQA,Jax,5,0,3,10955,13213,25,1
la1,americas,LA1_1731186057,H-gU3HDjYPirT22mxWGIFdYlsUxyUtvEork9SalTE8f4jBoA4EKxl3gn6DBModTfA5noKLJB_gNC_w,Ekko,6,2,4,11311,9515,23,1
la1,americas,LA1_1731186057,_-_ttW6ppK9otQhNRefY9tupouDG0ZGpKVx-s-I0lA_nk5BSdiMorB2J3-cUCaUZayyPiziclzE1JA,Veigar,11,1,1,12781,19695,15,1
la1,americas,LA1_1731186057,j9P_fDgGOR2o74JqL6BhXwaOHQICyprWL4t_k59KSKSFSGYB2GsvAHXLTZ4KP4cBmwLwo0PSpmIhJw,Sivir,3,1,11,10970,15960,24,1
la1,americas,LA1_1731186057,nSQ_lo06qudZn1_72ExA7T_ZuszgylEgVNd8rMIdSGJtwKyyd4p7ztuCjUFFY3EUsYvAH3tHBlSgwg,Karma,0,1,16,6690,3577,58,1
la1,americas,LA1_1731186057,dFedGtEIssJn4rOtClxK9RZlMpLmjWz28MZgBzbBeQdmJlPBvABiFIn6wVzy3PskUZ2L7f0HxleVcQ,Garen,1,7,2,6194,4229,29,0
la1,americas,LA1_1731186057,KEz_rB5Y3Zzd0bQFw9-x70HsvxDsxMTDqzzASxTHU5KhDToAzGbhTh8nVyjJ1_YHO_SefdiZhGtAQA,JarvanIV,1,6,2,6682,4625,19,0
la1,americas,LA1_1731186057,ciVlTJnTFJyl8yswMr8mfiOvap3xtTDNIVapai_TOOd7K9jRiRSbMC57SglWOs6v46UJs6NTXDkAVA,Lissandra,2,7,2,7161,10791,17,0
la1,americas,LA1_1731186057,XfO9x2ixHGn8eOWI7VMclLi8VMwke0zMUpJbyN5zvaLgjckP8LpL7sL_SF0nSQa_KN-bJ1L-u01nSg,Ezreal,1,3,1,6855,9511,17,0
la1,americas,LA1_1731186057,WnmCjBq0ioUBA_otz7pMExCi1djqN_wPnezjao_RKWCzgjOHWJseJoiXmTJBcZ9bMzMuqq8urgkhQg,Seraphine,0,2,2,6429,10696,52,0
la1,americas,LA1_1731192570,QUVsVxGuycbje_XHhsB7QZBo1Sjf_nxnAIZdmhDQmpb4HLkVusKXQNXbt5IKzc1SfibaFB45AnSSuQ,Irelia,13,2,13,16889,32082,7,1
la1,americas,LA1_1731192570,q9_Cp6ItOEFnQ1YMQkPomgpAxz2BJZKDXpwDfstdhG0YdwpOmAuhWggPXqzcp1jZKa1sVOfN8vSRDA,Sylas,5,4,18,13595,19762,37,1
la1,americas,LA1_1731192570,jqOldxrT5iKYb0FOgPZe7fkjpK5r-vzYZgDeJgtx21iUMvS31l-PMfZUKz0RfLQc2V50IwOW2lQYXg,Leblanc,15,2,8,14090,27741,18,1
la1,americas,LA1_1731192570,XixOZx2nrWoE5Pgl0D7FqOETIC-D_Ew3H3PDNT7RjWzJPmp1NryjFNiEfdK6lA83IG7VuvcI4gNCOQ,Nilah,8,8,4,14748,18503,27,1
la1,americas,LA1_1731192570,wSvvH0hkkSfc4UFa_jQzfUv1VRyIDNBlFglGfGZRaXDKlsGBJjJIMJpj9SUQ6aagTeC5mHQxgfrXJg,Pantheon,9,9,15,12073,27765,80,1
la1,americas,LA1_1731192570,lBHbtgaQNI16ka_nxr3P7WrbDQjp0qoFB6Q6KzBsyb2GLhKhK4hWqcnEixJYYGZqvEagMLC9znjDSg,Yasuo,1,12,1,9713,14627,25,0
la1,americas,LA1_1731192570,UAeOOFVZMgXs6OBWfQ9GwQR0UAVqB_hLmJCX9LpLj7RMoS7SdTNGJl-c1Jm3LJCmguBp4EceMahw6Q,Diana,6,9,6,11628,18976,23,0
la1,americas,LA1_1731192570,PTNyejrZx9ELx5eQHAu42knjtDaI7-wcWzlWNNxMDWWZdwbeIFa90wUoaGbTSmEHdykidduYdvs_0w,Sion,1,6,4,9629,14327,29,0
la1,americas,LA1_1731192570,g4N2g_sNiLAQqm_Bp96rHqT1LciW7G35jH9HPfcmbSR15RvrLs76IHbzjQsZ_pCSFFC_AtIZ1GZCkA,Xayah,12,12,7,15554,39772,9,0
la1,americas,LA1_1731192570,zgaXb84O7x6f5G1Rk5KbHTdVR22eI3Uapcmwcx-12rM-udOmKHuQYPTSfh_LmPjt37D_Y1RZVduH9g,Lux,5,11,11,9951,13377,56,0
la1,americas,LA1_1731137814,Z2SrMzlb5_uClii35ZXOHD5us4YqVqP0Nr17-tDN6PY1bLeeJ49jogq3TdXs8icu022Az77j5Ml3VQ,Heimerdinger,2,10,2,11098,23921,18,0
la1,americas,LA1_1731137814,2oWiCvMZ7Gv57YeaVQ1Tc1fktlumULwmw2qXWOBX126bo8RhgTaIpOFyUIq4yfam1FW7ATIqaqh7-A,Zac,5,6,9,12524,20421,26,0
la1,americas,LA1_1731137814,Fdtd7ljtgigFgfdYtqDb7zg-zmUUXWlcRsZ6QQtH0u88t3ncPf4bp_GgMDfBYu7xhfXn903-SLRZyQ,Zed,8,5,4,14137,30122,27,0
la1,americas,LA1_1731137814,d6pVl9CFknWZgSb02ZtDgOvt0IR_oZaUIwnh7z5c7uKhGEHu99t24Ffd17Jt1pTgBeWAGNxeI-2Low,Yunara,4,11,3,12221,11241,11,0
la1,americas,LA1_1731137814,rF7zWV36vO9_0DYJuQp2u2x-ODKN9cJy9IZzenQL2V-1Wvl1D1mJ7yTHj3IGAdXO_kA6wrRj1XEWVg,Galio,3,8,10,9241,12264,115,0
la1,americas,LA1_1731137814,SeGndnGaGbYcqLot9Mxc9fUhGK37mkZyGupBRhSRhEImKTlVRFwAJCmyiSe4Jn9-lrqfXwAqEFS1Kg,Gragas,9,0,8,13666,26632,27,1
la1,americas,LA1_1731137814,iw4PodLEt8q6VjxkDzlTw2cBQ5xux32iNaHnZF2wTaEJDG341PzB7zlP-qrPP--SMS3mTnzkCNWy1Q,LeeSin,13,5,11,16454,32183,23,1
la1,americas,LA1_1731137814,PTNyejrZx9ELx5eQHAu42knjtDaI7-wcWzlWNNxMDWWZdwbeIFa90wUoaGbTSmEHdykidduYdvs_0w,Taliyah,5,6,14,12711,24743,24,1
la1,americas,LA1_1731137814,ThRpo41YObuBi6xuHWVRtn11KO3kLdTh7VGXF4YzuvcxigvFO2CoPS3PSXpdD3gNYhb8PT7WvzyJIg,Yasuo,13,8,8,15640,27649,25,1
la1,americas,LA1_1731137814,iaXJk5TIyVGYxEylmht7XRdCNvPqJiOiWOGmrrOWFWwEzT9L0F5GdqIFyRDKuhH54Trzcm1fxDSU9Q,Thresh,0,4,25,9655,8984,107,1
la2,americas,LA2_1606757528,b3zEULT9O3ziuXI3KnLpu_tfGJ4-pjQH96cnHVYc2Q-C_5GMOX1bg8jxoSVTVdwRrGTIRo9qwndNmA,Kayle,0,8,4,9386,9701,22,0
la2,americas,LA2_1606757528,hJ1C9kLW71SQrCTg_yt4p6FzaI_BVMgtfzI9KzxEQrlKWbhR8MnxNSf_ghCt1dGolpTl9DamLRzVVQ,Viego,3,9,2,10317,12312,20,0
la2,americas,LA2_1606757528,6FrtIvECSj4KL77My_SlQjsUiurR3TYiQclH1FPRhN7tfcA0IGIWljuTQ-PC_xSugAya1t4c-ciVDA,Aurora,6,2,6,11841,22325,13,0
la2,americas,LA2_1606757528,bzBBYzarC1GL9uJIEnxJYI6BWJOeAQYzYkuinen0VVNuxqJ9-VGfccftDFJExkW7aQwtCbnuAT1xww,Katarina,7,10,2,9892,20775,21,0
